,player,info_state,actions
"Current player: 0
Round: 3
Coin Player Choices: 3 5 
Estimator Guesses: 5 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 3 5 
Estimator Guesses: 5 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 5 4 
Coin Player Choices: 3 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 5 4 
Coin Player Choices: 3 5 ","{'Player 1 chose: 5': 0.2640052363515158, 'Player 1 chose: 4': 0.11799738182424208, 'Player 1 chose: 3': 0.11799738182424208, 'Player 1 chose: 2': 0.11799738182424208, 'Player 1 chose: 1': 0.11799738182424208, 'Player 1 chose: 0': 0.2640052363515158}"
"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 0 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 0 ","{'Player 0 chose: 5': 0.7607667703602554, 'Player 0 chose: 0': 0.23923322963974467}"
"Current player: 1
Round: 2
Estimator Guesses: 0 
Coin Player Choices: 4 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 0 
Coin Player Choices: 4 ","{'Player 1 chose: 5': 0.9970940653951743, 'Player 1 chose: 4': 0.00043075392392854053, 'Player 1 chose: 3': 0.00043075392392854053, 'Player 1 chose: 2': 0.00043075392392854053, 'Player 1 chose: 1': 0.00043075392392854053, 'Player 1 chose: 0': 0.0011829189091114817}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 1 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 0 1 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 1 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 2 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 0 2 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 2 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 3 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 0 3 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 3 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 4 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 0 5 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 0 5 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 5 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.9996399922377117, 'Player 1 chose: 4': 7.200155245764462e-05, 'Player 1 chose: 3': 7.200155245764462e-05, 'Player 1 chose: 2': 7.200155245764462e-05, 'Player 1 chose: 1': 7.200155245764462e-05, 'Player 1 chose: 0': 7.200155245764462e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 0 ","{'Player 0 chose: 5': 0.6720722417007576, 'Player 0 chose: 0': 0.3279277582992423}"
"Current player: 1
Round: 3
Estimator Guesses: 0 0 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 0 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.3786183565047892, 'Player 1 chose: 4': 0.060690821747605386, 'Player 1 chose: 3': 0.060690821747605386, 'Player 1 chose: 2': 0.060690821747605386, 'Player 1 chose: 1': 0.060690821747605386, 'Player 1 chose: 0': 0.3786183565047892}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 0 1 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 1 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 0 2 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 2 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 3 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 0 3 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 3 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 0 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 1 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 1 ","{'Player 0 chose: 5': 0.7607667703602554, 'Player 0 chose: 0': 0.23923322963974467}"
"Current player: 1
Round: 2
Estimator Guesses: 1 
Coin Player Choices: 4 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 1 
Coin Player Choices: 4 ","{'Player 1 chose: 5': 0.9979684250331623, 'Player 1 chose: 4': 0.0002945630215320804, 'Player 1 chose: 3': 0.0002945630215320804, 'Player 1 chose: 2': 0.0002945630215320804, 'Player 1 chose: 1': 0.0002945630215320804, 'Player 1 chose: 0': 0.0008533228807094609}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 1 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 2 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 3 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 4 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 1 5 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.9997540311111527, 'Player 1 chose: 4': 4.91937777694542e-05, 'Player 1 chose: 3': 4.91937777694542e-05, 'Player 1 chose: 2': 4.91937777694542e-05, 'Player 1 chose: 1': 4.91937777694542e-05, 'Player 1 chose: 0': 4.91937777694542e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 0 ","{'Player 0 chose: 5': 0.6720722417007576, 'Player 0 chose: 0': 0.3279277582992423}"
"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.3849349102623469, 'Player 1 chose: 4': 0.057532544868826564, 'Player 1 chose: 3': 0.057532544868826564, 'Player 1 chose: 2': 0.057532544868826564, 'Player 1 chose: 1': 0.057532544868826564, 'Player 1 chose: 0': 0.3849349102623469}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 3 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 1 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 2 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 2 ","{'Player 0 chose: 5': 0.7607667703602554, 'Player 0 chose: 0': 0.23923322963974467}"
"Current player: 1
Round: 2
Estimator Guesses: 2 
Coin Player Choices: 4 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 2 
Coin Player Choices: 4 ","{'Player 1 chose: 5': 0.9993310416053945, 'Player 1 chose: 4': 9.767408484021476e-05, 'Player 1 chose: 3': 9.767408484021476e-05, 'Player 1 chose: 2': 9.767408484021476e-05, 'Player 1 chose: 1': 9.767408484021476e-05, 'Player 1 chose: 0': 0.000278262055244595}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 1 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 2 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 3 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 4 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 0 
Estimator Guesses: 2 5 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 4 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 4 0 ","{'Player 1 chose: 5': 0.9999185504429349, 'Player 1 chose: 4': 1.628991141302291e-05, 'Player 1 chose: 3': 1.628991141302291e-05, 'Player 1 chose: 2': 1.628991141302291e-05, 'Player 1 chose: 1': 1.628991141302291e-05, 'Player 1 chose: 0': 1.628991141302291e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 0 ","{'Player 0 chose: 5': 0.6720722417007576, 'Player 0 chose: 0': 0.3279277582992423}"
"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.38299508443056396, 'Player 1 chose: 4': 0.05850245778471802, 'Player 1 chose: 3': 0.05850245778471802, 'Player 1 chose: 2': 0.05850245778471802, 'Player 1 chose: 1': 0.05850245778471802, 'Player 1 chose: 0': 0.38299508443056396}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 3 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 4 5 
Estimator Guesses: 2 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 4 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 4 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 3 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 4 
Estimator Guesses: 3 ","{'Player 0 chose: 5': 0.7607667703602554, 'Player 0 chose: 0': 0.23923322963974467}"
